time,momentum,capacity
197.36666666666667,0.05325397716533757,1.0
197.91666666666663,-0.004078997961908335,2.0
198.7333333333333,0.030844336028158517,3.0
199.21666666666667,-0.010502114859066698,3.0
199.76666666666668,0.5104127915631607,2.0
200.35,-0.05854337001617091,3.0
203.91666666666663,-0.17407012572046557,3.0
205.05,-0.10764881832203467,3.0
207.03333333333333,0.10480243831167631,0.0
208.9333333333333,-0.03600271477391699,1.0
209.35,0.033992787255582205,1.0
209.9,0.733863614601192,2.0
210.51666666666668,-0.09668316626028509,2.0
212.45,-0.30931988575316416,2.0
213.01666666666668,0.0013423762174363011,1.0
214.4,-0.5815321605739324,1.0
214.88333333333333,0.2998026554410147,1.0
215.53333333333333,0.45241097831578353,2.0
215.9,-0.1961133858095191,2.0
216.86666666666667,0.2980086443830276,3.0
217.35,-0.010875562993433563,4.0
219.53333333333333,0.027665878612268217,3.0
220.2333333333333,0.25485414243448984,3.0
221.0,-0.43666834814294064,3.0
221.53333333333333,0.08444983454882495,2.0
222.26666666666668,0.5550936825727228,2.0
222.8,-0.35632800029461786,3.0
223.81666666666663,-0.17627625528409024,3.0
224.38333333333333,-0.036192708060783535,2.0
225.16666666666663,0.3946916840942523,3.0
225.8,-0.2814734423053427,2.0
226.46666666666667,-0.03399617336360234,2.0
227.25,-0.04521713414339209,2.0
227.85,0.32324386052946846,2.0
228.96666666666667,-0.01177031244821023,1.0
230.91666666666663,-0.11301490636663629,2.0
232.5,0.07861755460592791,1.0
233.41666666666663,-0.16552135484636923,2.0
234.01666666666668,0.013908133308855236,3.0
235.03333333333333,0.006444617305264284,2.0
235.56666666666663,-0.216387680028337,2.0
236.1833333333333,-0.0001759963785374555,2.0
0.0,-0.26582893424158055,-141.0
0.6,-0.09693249529671298,-141.0
0.9666666666666668,0.27827149860881234,-140.0
1.8666666666666667,0.00022704797596612145,-140.0
3.2,-0.4346800362104034,3.0
3.6166666666666663,0.01460080276478161,3.0
4.016666666666667,0.035112302042667944,2.0
4.75,-0.14758642112277312,3.0
5.133333333333334,0.13880550488666388,3.0
6.116666666666666,0.1353463528328624,3.0
7.433333333333334,-0.3693007105233703,3.0
7.866666666666667,0.48540532112799917,2.0
8.55,-1.0039567341389262,2.0
9.0,-0.04627904821363989,1.0
9.633333333333333,0.570901170003498,1.0
10.0,-0.23497530435790684,1.0
10.766666666666667,0.3106582068806275,2.0
11.216666666666669,0.3762128188292514,3.0
11.666666666666666,-0.08172659892586338,4.0
14.183333333333334,0.011101939467798513,3.0
14.7,0.39762620766148266,3.0
15.15,0.19801327713741657,3.0
15.9,-0.7243443688859184,2.0
16.5,-0.025964490596090007,1.0
17.633333333333333,0.07935741852579677,3.0
17.983333333333334,0.12986988342387032,2.0
19.116666666666667,0.09718303537171054,4.0
20.766666666666666,-0.067866843355854,3.0
21.33333333333333,-0.18255969145673578,3.0
22.3,0.03387597765388354,3.0
22.7,-0.2793801018855994,2.0
23.066666666666663,-0.003607702903885899,1.0
23.8,0.43893150004218,2.0
24.53333333333333,-0.09511027324418847,3.0
26.716666666666665,0.056300635504266686,5.0
27.316666666666663,0.34907252013478973,4.0
27.766666666666666,0.0014759736366845935,4.0
28.48333333333333,-0.1686081686827714,4.0
29.366666666666667,-0.14904410877763663,4.0
30.366666666666667,0.27535504039245606,3.0
31.016666666666666,-0.4142853729045767,4.0
31.433333333333334,-0.010915539021703688,3.0
31.916666666666668,0.41419449678534137,3.0
32.38333333333333,0.04509760576529689,3.0
32.833333333333336,-0.06750036792125019,4.0
35.03333333333333,0.02036531526905729,3.0
35.43333333333333,0.648026841364105,3.0
35.9,-0.5045179239274163,2.0
36.38333333333333,-0.1545231782357756,1.0
37.4,0.4114720574676241,1.0
37.86666666666667,0.011161749283120794,2.0
39.016666666666666,-0.010180035362304989,3.0
43.36666666666667,-0.1559312481739186,2.0
44.15,0.18043077979102978,3.0
44.75,0.017689033801077912,4.0
45.36666666666667,0.23358045434877717,4.0
46.06666666666667,-0.04509195207318348,3.0
46.65,-0.16898974421839005,2.0
47.21666666666667,-0.006422112335667244,1.0
48.93333333333333,0.05361118786884906,0.0
49.61666666666667,-0.2273554921328345,1.0
50.41666666666666,0.0966343332223865,2.0
51.45,0.2568220001043823,4.0
52.11666666666667,0.014634304006396759,4.0
52.61666666666667,-0.32889099528388466,3.0
53.06666666666667,-1.021987928672121,2.0
53.36666666666667,0.06722676133873051,1.0
56.03333333333333,0.006350182715045682,1.0
56.36666666666667,0.3925498602387474,1.0
56.78333333333333,-0.180339684906829,2.0
57.71666666666667,-0.0807665346356319,3.0
58.23333333333333,0.1576818447428505,3.0
59.16666666666666,0.06335103696632659,3.0
60.13333333333333,-0.02750512859414551,3.0
61.5,0.16725581789854677,2.0
62.31666666666667,-0.00270125861425865,3.0
109.05,-0.12830312403728175,2.0
111.01666666666668,0.4317877609750999,2.0
111.66666666666669,-0.24784341074244376,3.0
112.28333333333332,0.17541191314318058,2.0
113.1,0.05406315955493271,3.0
115.2,0.010094225192878314,3.0
116.11666666666666,-0.5130107787740387,2.0
116.46666666666668,-0.5362352868837373,2.0
116.9,0.18699119616662604,1.0
118.53333333333332,-0.6173415904622294,1.0
119.05,0.3560584953060233,1.0
119.53333333333332,0.17822009578265885,2.0
120.26666666666668,-0.08567254391746268,3.0
121.68333333333334,0.2261971568114969,3.0
122.4,0.08815127735443601,4.0
122.96666666666668,-0.09036491582330784,4.0
123.5,0.031277275504773466,4.0
126.65,-0.014978522753181579,4.0
127.21666666666668,-0.13521049796500928,3.0
127.75,-0.7069459790943374,2.0
128.4,0.04237672187646917,3.0
131.41666666666666,0.669458526116192,3.0
131.76666666666668,-0.19574778810905258,4.0
132.33333333333334,0.1400768543072238,5.0
132.98333333333332,-0.2036644026055293,4.0
133.75,0.4902600473868977,3.0
134.63333333333333,-0.17906152112264948,3.0
135.6,-0.3579235893973493,3.0
135.96666666666667,0.04442120755699855,2.0
136.83333333333334,-0.3761593553719416,2.0
137.36666666666667,0.04114357490867777,1.0
138.6,0.04174647089575681,0.0
140.06666666666666,0.06404090071577036,0.0
141.1,-0.34170973487722933,2.0
141.95,0.5835417083856559,3.0
142.68333333333334,-0.07110392617291122,4.0
144.88333333333333,0.887073478123617,4.0
145.23333333333332,-0.33021315345495433,4.0
146.26666666666668,-0.7332053497489637,2.0
146.65,0.5388980466542935,1.0
147.3,-0.16701695422257215,2.0
148.06666666666666,-0.04205385488008323,2.0
148.76666666666668,0.13629296839252047,2.0
149.51666666666668,-0.02907430129202635,3.0
152.21666666666667,-0.07675538998258606,2.0
153.38333333333333,0.5139271607668119,0.0
153.88333333333333,-0.007990191372789196,1.0
155.86666666666667,-0.29338215118552696,3.0
156.45,0.15892283403306276,3.0
157.3,0.06506015617250979,3.0
159.53333333333333,0.015209374444756422,3.0
160.06666666666666,-0.25832291425603643,4.0
160.71666666666667,0.6142497233050915,5.0
161.28333333333333,-0.18574721862739427,4.0
162.21666666666667,-0.21066701974507995,3.0
163.01666666666668,-0.03626290787954181,2.0
163.96666666666667,0.35121256414119406,2.0
164.98333333333332,-0.23239236287939805,1.0
165.61666666666667,-0.16649380635844546,1.0
166.16666666666666,-0.3329826796347665,1.0
167.31666666666666,0.1671082795879992,1.0
168.35,0.37038732804025915,1.0
168.81666666666666,0.0010190636320015912,2.0
169.25,0.0004428235832663597,3.0
169.66666666666666,0.11266725878109302,3.0
170.25,-0.22892111293069956,3.0
171.21666666666667,0.48608821235589184,3.0
172.08333333333334,-0.05514479964763997,3.0
174.3,0.383338575521504,2.0
174.65,-0.43674944198920135,2.0
175.43333333333334,0.17622045426736666,2.0
175.93333333333334,-0.0017572513851203237,1.0
176.7,-0.46965779666783647,1.0
177.13333333333333,0.27910681385146147,2.0
177.96666666666667,-0.07709977065889694,2.0
179.11666666666667,0.07325228170149743,4.0
181.21666666666667,-0.18054296464668804,3.0
182.15,0.31294933737525654,3.0
182.6833333333333,-0.5178559245755873,2.0
183.1,0.03305906578231235,1.0
184.15,0.07411558899531498,1.0
185.9833333333333,-0.043980011625141105,2.0
187.9333333333333,0.6942695257502263,3.0
188.41666666666663,-0.23112550022623382,3.0
189.45,-0.2516758357233261,3.0
190.86666666666667,0.9289120684990069,3.0
191.51666666666668,-0.576650764479765,4.0
192.08333333333331,-0.13511438403412532,3.0
192.7333333333333,0.0008120463643350688,3.0
0.0,0.3929310180167433,-100.0
0.55,-0.02569686012099782,-100.0
1.0666666666666669,0.22301821976503663,-99.0
1.6,0.11970167873028202,-98.0
2.8,-0.41323210468420235,4.0
3.15,-0.43349892782845645,3.0
3.8166666666666655,0.21322696788066595,1.0
4.916666666666667,0.09296950158630772,1.0
5.483333333333333,0.012192473954951221,2.0
7.983333333333333,-0.08188241488066768,3.0
8.416666666666666,0.08461914174601014,2.0
9.016666666666667,-0.27868141323449774,2.0
9.483333333333333,0.006150953648938886,3.0
11.616666666666667,0.018392289963332087,3.0
12.116666666666667,0.4257734426314072,2.0
12.6,-0.38453344421176217,2.0
13.066666666666666,0.0003083361296334222,1.0
13.966666666666669,-0.01263767386411221,2.0
14.883333333333333,0.06479317638916156,4.0
17.383333333333333,-0.18707037635902046,4.0
17.783333333333335,0.1678818860121945,4.0
18.316666666666663,0.04044015501717884,4.0
19.766666666666666,-0.22233870049501642,3.0
20.9,0.18870568628290654,2.0
21.85,-0.0778318322326874,2.0
23.683333333333334,0.4281290037963713,2.0
24.08333333333333,-0.37726191231579714,3.0
24.766666666666666,-0.05310243728506055,4.0
25.633333333333333,0.24801895570912946,3.0
26.316666666666663,0.17093318125435217,4.0
27.1,-0.003659696975053993,4.0
29.5,0.16847486344708298,5.0
30.33333333333333,-0.6823270778948315,4.0
30.85,0.38713962437408533,4.0
31.4,-0.8844611469275117,3.0
31.7,0.008601010520574826,3.0
34.666666666666664,0.33169606175530514,4.0
34.983333333333334,0.2077417651946337,5.0
35.733333333333334,-0.5096143481837812,4.0
36.03333333333333,-0.044819796242598346,3.0
36.48333333333333,0.016634755020996022,2.0
37.0,0.12313882185937729,2.0
37.35,-0.28826473064739705,2.0
38.016666666666666,0.02707273687074817,2.0
38.85,-0.08123642344088988,3.0
39.41666666666666,0.06668367853343378,4.0
42.11666666666667,-0.41502117993205867,3.0
42.516666666666666,0.2066933797587549,2.0
42.78333333333333,-0.2450007278320893,1.0
43.46666666666667,-0.21809689826668555,0.0
44.21666666666667,-0.05981191605489795,1.0
44.833333333333336,0.015033292951133858,1.0
45.3,0.3659427240300906,2.0
46.25,-0.014726383504413354,4.0
48.0,-0.01722070405011493,4.0
49.266666666666666,0.493820091933908,4.0
49.98333333333333,-0.5304356150018669,4.0
50.6,-0.060461437990795244,4.0
52.36666666666667,-0.05633230015858561,3.0
53.43333333333333,0.5286926017118395,4.0
54.36666666666667,-0.00011704416026379102,4.0
1496.5666666666666,-0.385320043239874,5.0
1497.0,-0.004288155688776052,4.0
1497.5,0.012602157890064766,3.0
1498.3666666666666,0.18582263999187765,2.0
1498.7333333333331,0.011961644852759423,1.0
1500.3,-0.10555160434452668,2.0
1500.85,0.1267758604126762,2.0
1501.8166666666666,-0.002637986784297542,3.0
1506.9833333333331,0.03287401548285082,3.0
1507.8166666666666,-0.05582697390129541,3.0
1508.1833333333334,0.05787047626610578,2.0
1508.9166666666667,-1.0312308070745169,2.0
1509.3666666666666,0.13724649202411984,1.0
1510.6333333333334,-0.025840821972379944,1.0
1511.7666666666669,0.7560411767556829,3.0
1512.1833333333334,-0.21504212620532973,4.0
1513.05,0.06055951209283464,4.0
1513.6333333333334,0.1669980178037112,3.0
1514.35,-0.21357153641619078,3.0
1515.1833333333334,0.08393523806078958,2.0
1516.0,0.016451854285404653,2.0
1518.1333333333334,-0.6012873968105682,3.0
1518.4333333333334,0.2976003218541672,3.0
1518.8333333333333,0.2611547151855647,4.0
1519.2666666666669,0.14620194280648952,5.0
1519.8,0.01847546295776561,4.0
1521.1833333333334,-0.2387372496413897,4.0
1522.1,0.21459239136404643,4.0
1523.2166666666667,-0.27005243693437087,3.0
1523.9333333333334,-0.004513793220199719,3.0
1525.9833333333331,0.02267019840645261,3.0
1526.6,0.05426947354384175,3.0
1527.2833333333333,-0.18419887018608155,3.0
1527.6833333333334,0.6288666216253296,4.0
1528.2,-0.2472438193629501,4.0
1529.65,0.42992744975623565,5.0
1530.2166666666667,-0.30317926472867607,5.0
1530.8,-0.16524937344144003,4.0
1531.8666666666666,0.015813720153162424,4.0
1535.0333333333333,0.02639065923866163,4.0
1535.6666666666667,0.08766261931585148,4.0
1536.65,-0.4265710826476604,5.0
1537.2833333333333,0.5757473316786998,4.0
1537.9,-1.4116693986739756e-06,4.0
0.0,-0.027447330489701712,-80.0
0.6833333333333333,0.053574726363317844,-81.0
1.15,-0.2770318106326802,-82.0
1.4833333333333334,-0.20155287483815398,-82.0
3.1666666666666665,0.486155766320169,2.0
3.8166666666666655,0.3385986174065566,3.0
4.216666666666667,-0.2880460815294944,4.0
4.95,0.4114335190762843,4.0
5.483333333333333,-0.01590155529622783,3.0
5.983333333333333,-0.6499675247767069,2.0
6.5,0.05294494470760877,1.0
8.4,-0.1550098265837165,0.0
9.516666666666667,0.33084296264034374,1.0
10.05,0.15433322595690285,2.0
10.416666666666666,-0.09924709823674638,2.0
11.25,0.21362386763953456,3.0
12.05,0.03803099479690529,4.0
12.5,0.06106078067688182,3.0
13.866666666666667,0.21181913811022218,4.0
14.683333333333334,-0.343328641133456,3.0
15.0,-0.7795613936203694,2.0
15.283333333333331,0.1626495130876776,2.0
15.783333333333331,-0.10463039849817171,1.0
17.466666666666665,0.5059945450905062,0.0
17.75,-0.11980140081248995,1.0
18.716666666666665,-0.18573652662245632,1.0
19.75,0.621401649097486,2.0
20.316666666666663,0.07157954701217913,3.0
21.183333333333334,-0.0005192887638719309,3.0
22.2,0.14730038661135905,4.0
22.666666666666668,-0.21202746988597893,4.0
23.266666666666666,-0.04448507586157016,3.0
23.616666666666667,0.21786315882478327,3.0
24.3,0.09666902869869799,3.0
24.7,-0.07170121152802557,2.0
25.08333333333333,-0.16678077343461292,3.0
25.766666666666666,-0.8628079869085911,3.0
26.15,0.18101781694599509,4.0
28.2,-0.044093112683007175,3.0
28.78333333333333,0.1122573032757001,4.0
29.216666666666665,-0.27922455718170663,3.0
29.816666666666663,-0.02704691802307378,3.0
30.433333333333334,0.3087070860542943,3.0
30.933333333333334,-0.29627292694296514,3.0
31.616666666666667,0.24755928771343236,3.0
32.3,-0.021094729177284985,4.0
33.15,0.8611499091408653,4.0
33.61666666666667,-0.6046754094808042,4.0
33.96666666666667,-0.8058868038145257,5.0
34.7,0.058230252770788,5.0
37.31666666666667,0.002525649918159394,5.0
38.0,-0.07854845668912565,4.0
38.38333333333333,0.5722718887632514,3.0
38.81666666666667,0.0623036098853674,3.0
39.48333333333333,-0.08299859960756877,3.0
41.23333333333333,0.4363047387843549,3.0
41.583333333333336,0.01516440227933602,3.0
42.2,-0.6571422786521532,2.0
42.65,0.17249366599525415,1.0
43.583333333333336,0.1617487074734401,0.0
44.13333333333333,-0.2580009484075961,0.0
45.4,0.539784407729314,1.0
46.2,-0.07559909081083224,1.0
48.68333333333333,0.2043800269717069,1.0
49.53333333333333,-0.27875642259859407,1.0
50.9,0.5701389244652592,3.0
51.73333333333333,-0.09572707340051276,3.0
53.6,0.3587886404307621,4.0
54.05,-0.44392341790610135,5.0
54.46666666666667,0.012189765266555868,5.0
55.13333333333333,0.006218658238968483,4.0
55.7,-0.06305186299761738,3.0
56.0,0.29377219251170095,2.0
56.66666666666666,-0.4013062278573158,2.0
57.083333333333336,0.03469302307920359,1.0
58.0,-0.06573096962987311,2.0
58.66666666666666,0.5673394120549449,2.0
59.36666666666667,-0.4877139722535742,2.0
59.78333333333333,-0.020051349091090746,2.0
60.583333333333336,-0.1581721231349972,3.0
61.68333333333333,-0.22926938402130687,3.0
62.15,0.1520377900267461,4.0
63.31666666666667,-0.019284959564412132,4.0
63.583333333333336,-0.1873306555083591,4.0
64.1,0.3491840136172448,3.0
65.31666666666666,-0.16619610125281603,1.0
67.46666666666667,0.03325442333787837,0.0
67.93333333333334,-0.45061773888427914,0.0
68.53333333333333,0.38124437563362384,0.0
69.36666666666666,0.14477603688701793,1.0
69.73333333333333,-0.5519398584812067,2.0
70.13333333333334,1.6635082106535783,3.0
70.43333333333334,-0.015650627721865047,4.0
72.11666666666666,-0.8291231593215497,4.0
72.53333333333333,0.25780237319149507,3.0
73.25,-1.089664112470355,2.0
73.66666666666667,0.034756601523530335,1.0
78.15,-0.2709287768254396,2.0
78.53333333333333,0.3339176384437625,3.0
79.51666666666667,-0.08206522319691699,4.0
80.4,-0.0039049112066696177,3.0
109.2,-0.048493068933499785,2.0
109.55,0.38779302999363446,2.0
110.31666666666666,-0.9745040323773694,2.0
110.8,-0.23012780497552313,1.0
111.33333333333331,-0.010953145086187159,1.0
111.78333333333332,0.4479846052338167,1.0
112.46666666666668,-0.21599377757703106,2.0
112.9,0.41003634147797596,2.0
113.53333333333332,-0.010069922935763524,2.0
115.36666666666666,-0.06633253347695361,2.0
115.81666666666666,0.057520326971674154,1.0
116.25,0.49150575413348535,0.0
116.55,-0.5754169543116902,1.0
116.96666666666668,-0.5519540111828712,1.0
117.36666666666666,0.23378578541685988,2.0
118.16666666666669,-0.06207036007838965,4.0
118.51666666666668,0.08076046962378537,4.0
120.33333333333331,-0.02330373848784828,5.0
120.83333333333331,0.1397347497964347,5.0
121.28333333333332,-0.44040735867782005,4.0
121.65,-0.011279500024187341,3.0
122.6,0.11768637478308507,2.0
123.53333333333332,-0.10595830196150192,2.0
124.75,0.04509618891531875,1.0
125.73333333333332,-0.09379634641162182,2.0
126.18333333333334,-0.5707303243086931,3.0
126.45,0.559020253136201,2.0
127.03333333333332,-0.0917772119353756,3.0
129.08333333333334,0.26115291286093373,3.0
129.86666666666667,-0.42382537941026693,2.0
130.33333333333334,-0.021339896364455154,3.0
131.0,0.02308188107030659,2.0
131.66666666666666,0.15140929666924868,2.0
132.1,0.266703653774382,3.0
132.66666666666666,-0.2008544399519612,3.0
133.5,0.16760705737590517,3.0
134.36666666666667,-0.007689053026624283,3.0
135.15,0.11647050684656172,3.0
136.46666666666667,-0.5692353129268594,2.0
137.23333333333332,-0.22790549032388932,2.0
138.03333333333333,1.2754362702450688,1.0
138.3,-1.2622201658412326,2.0
138.56666666666666,0.8574110275865733,2.0
138.95,0.09143224952196075,3.0
139.15,-0.0007389088367652743,3.0
139.45,-0.0056632586759806135,3.0
140.0,0.031501584730157454,2.0
140.73333333333332,-0.03250021844114216,1.0
145.3,0.5267265449640103,2.0
145.6,-0.2891351724561112,3.0
146.23333333333332,-0.011768326206317679,2.0
146.9,0.4820469993854045,3.0
147.36666666666667,-0.014153347707118331,3.0
148.06666666666666,-0.2554097767398133,2.0
148.73333333333332,0.017520075784839006,2.0
149.43333333333334,-0.018858284708164422,3.0
150.63333333333333,0.0004537581914141331,3.0
151.63333333333333,0.43130989773979694,5.0
152.4,-0.36505202547749693,5.0
153.26666666666668,0.41562149333478865,4.0
153.65,-0.32134964091062984,3.0
154.21666666666667,0.034629735903018974,2.0
154.75,-0.7775291613254928,2.0
155.13333333333333,0.10212784474807926,1.0
157.15,-0.0658856342324985,2.0
157.46666666666667,-0.015189122044522461,2.0
158.41666666666666,0.3046282651428811,3.0
159.03333333333333,-0.7003865031314713,3.0
159.28333333333333,0.18015652791202977,3.0
159.9,0.2364150289681103,3.0
160.48333333333332,-0.393884937692736,4.0
